,Labels,Column_1,Column_2
1254,overflowing,0.21062475442886353,-0.12376419454813004
1255,longer.,0.20081785321235657,0.5699985027313232
1256,tallest,0.2621234953403473,0.26698362827301025
1257,resting,-0.12731535732746124,-0.09494013339281082
1258,readily,0.18525782227516174,0.12017440795898438
1259,committed,0.3429667055606842,-0.047154419124126434
1260,news,0.251322478055954,0.3025325536727905
1261,made.,0.4687809944152832,0.6149550676345825
1262,ship,0.14447733759880066,-0.4306271970272064
1263,waddled,-0.2351796180009842,-0.035273611545562744
1264,officers,0.37672898173332214,-0.2078261822462082
1265,roots,0.6225648522377014,-0.06350039690732956
1266,closed,0.287445992231369,0.17938116192817688
1267,employed,-0.08144989609718323,-0.27273839712142944
1268,accept,-0.15173816680908203,-0.38979971408843994
1269,beating.,0.24503587186336517,0.4801853597164154
1270,begin,0.4568071961402893,-0.14805449545383453
1271,angry,0.2215660959482193,0.09695959091186523
1272,wing,0.1305999904870987,-0.026107238605618477
1273,calf.,0.17426197230815887,0.6159434914588928
1274,choked.,0.23706743121147156,0.4707566499710083
1275,meagre,0.11367172747850418,0.23350059986114502
1276,ugly,-0.20570413768291473,0.6299939155578613
1277,merciful,0.07355274260044098,0.1518833041191101
1278,locations,0.0878254771232605,-0.2110033929347992
1279,cock,-0.09726976603269577,-0.34752601385116577
1280,above,-0.21622024476528168,-0.9597051739692688
1281,bread.,0.3734717071056366,0.49244993925094604
1282,expected,0.5541719198226929,-0.1038903072476387
1283,inns,-0.2419426441192627,0.02010521851480007
1284,format,-0.6887782216072083,0.24284924566745758
1285,unsolicited,-0.3198034167289734,-0.02811216004192829
1286,make,-0.9556233286857605,-1.9829448461532593
1287,perched,0.07908719033002853,-0.13807858526706696
1288,thicket,0.6370498538017273,-0.3633248209953308
1289,streak,0.2291039377450943,0.21601927280426025
1290,clod,0.5537303686141968,0.2712922692298889
1291,split,-0.19344931840896606,-0.38506487011909485
1292,undecided,0.27609750628471375,0.2724035084247589
1293,queen,0.023754674941301346,0.2557653784751892
1294,sun,0.04766698554158211,-0.0699167549610138
1295,agree,0.6484907269477844,-0.3275970220565796
1296,sowed,-0.26022204756736755,0.10519618541002274
1297,brooch,0.202540323138237,-0.131124809384346
1298,passed,0.11977805942296982,-0.0986601784825325
1299,finger,0.5662991404533386,-0.1284220963716507
1300,sizes,0.2145938277244568,0.1669713407754898
1301,hitherto,0.21053411066532135,0.10518740117549896
1302,curse,0.4942285716533661,-0.08469458669424057
1303,roasted,-0.3018919825553894,0.05707859620451927
1304,principally,0.052342355251312256,-0.10138259083032608
1305,rested,-0.2787493169307709,-0.134137824177742
1306,donate,-0.0014316296437755227,0.19601096212863922
1307,fast.,0.25935739278793335,0.4929102957248688
1308,bounded,0.10180109739303589,-0.16125774383544922
1309,adventure,0.21189755201339722,0.12298139929771423
1310,beast,-0.0886995866894722,0.15536773204803467
1311,noble,-0.2476465106010437,0.36753571033477783
1312,under,-1.6019339561462402,-3.228684663772583
1313,lion.,0.264801025390625,0.5305497646331787
1314,nights,0.029392706230282784,0.1289871335029602
1315,coiled,0.062394846230745316,-0.20018038153648376
1316,looking,-0.046492524445056915,-0.1309252381324768
1317,robbers,-0.35782283544540405,0.10902682691812515
1318,fancied,-0.044932037591934204,-0.027523713186383247
1319,scalded,0.1438492238521576,-0.350491464138031
1320,valour,-0.08378804475069046,-0.07898934185504913
1321,worst,0.574018657207489,0.30771371722221375
1322,ways,-0.03170036897063255,0.2620720863342285
1323,flakes,0.4918118417263031,0.23391130566596985
1324,anointed,0.36543357372283936,0.007923836819827557
1325,goose.,0.5144881010055542,0.8053036332130432
1326,keeps,0.6113021969795227,-0.14366090297698975
1327,widest,-0.5009462237358093,0.1798807680606842
1328,pricked,-0.10790548473596573,-1.1471679210662842
1329,leg,0.162455216050148,-0.09806904941797256
1330,farmyard,0.1883900761604309,0.037861958146095276
1331,oh,2.0287907123565674,0.344107985496521
1332,material,-0.2879894971847534,-0.07606866210699081
1333,1.e.8,0.26810768246650696,0.0642550066113472
1334,tricks,-0.010003704577684402,0.2546862065792084
1335,act,-0.14668147265911102,0.12741918861865997
1336,suited,0.22432248294353485,-0.6855589151382446
1337,longed,1.06045663356781,-0.2870899438858032
1338,meal,0.5747470855712891,-0.47332778573036194
1339,esteemed,0.007591829635202885,0.018032744526863098
1340,warlike,-0.24493128061294556,-0.05352510139346123
1341,ash-heap,0.15842165052890778,0.015102674253284931
1342,royalty,0.06676317006349564,0.3906826674938202
1343,hideous,0.02250702679157257,0.5011001825332642
1344,unable,1.0648301839828491,-0.22528570890426636
1345,third,-0.7251933813095093,1.823133945465088
1346,shot,-0.05067671090364456,-0.7079848647117615
1347,bringing,-0.22479906678199768,-0.17986337840557098
1348,going,0.6859964728355408,-0.34573453664779663
1349,looks,-0.10681293159723282,-0.008010433055460453
1350,kingdoms,0.2522001564502716,0.024392468854784966
1351,juniper-tree.,0.41801002621650696,0.6475321054458618
1352,any,-1.3269613981246948,3.443941354751587
1353,towel,-0.02061571180820465,-0.6386595368385315
1354,feasting,-0.13284799456596375,-0.05435507372021675
1355,window-bars,0.3983291685581207,0.14434441924095154
1356,folks,0.07127009332180023,0.1923612505197525
1357,jogged,0.16612260043621063,-0.18162062764167786
1358,hearty,-0.495683878660202,0.07810502499341965
1359,funny,-0.1987619698047638,0.18710246682167053
1360,accepted,0.1133890375494957,0.1615356057882309
1361,mysterious,0.13171222805976868,0.21423324942588806
1362,lift,-0.10834560543298721,-0.5410401821136475
1363,shame,0.35976240038871765,0.25925213098526
1364,too,-0.39524465799331665,0.3001062870025635
1365,companions,-0.09050875902175903,0.05632844567298889
1366,woes,-0.4208257794380188,0.061008766293525696
1367,influenced,0.12326034158468246,-0.02636558562517166
1368,comrades,-0.0375131294131279,0.0515422485768795
1369,robber,-0.6129255294799805,0.14020538330078125
1370,dukes,0.24553656578063965,0.2065228521823883
1371,conquer,-0.03639053925871849,-0.4538288414478302
1372,began,1.7556395530700684,-0.008032337762415409
1373,carried,0.09597622603178024,-0.5317428708076477
1374,rascally,-0.01489195879548788,0.2057495266199112
1375,tale,0.6863349080085754,-0.586192786693573
1376,special,-0.08209604024887085,0.2552914023399353
1377,grandfather,0.06775979697704315,-0.24073100090026855
1378,forest.,0.37675875425338745,0.7097862958908081
1379,cart,0.1686762422323227,-0.05570466071367264
1380,korbes,0.031094079837203026,0.23050342500209808
1381,together.,0.2538685202598572,0.5225651860237122
1382,trod,0.046094439923763275,-0.23140744864940643
1383,departed,0.3501434326171875,0.17531271278858185
1384,ha,0.3682897984981537,0.3036000430583954
1385,pans,0.22688345611095428,0.12777924537658691
1386,other.,0.3651902377605438,0.7347339987754822
1387,announced,0.4852842688560486,-0.6658347249031067
1388,billows,-0.03013390675187111,-0.03653767332434654
1389,require.,0.281975656747818,0.5187786221504211
1390,proposal.,0.30070868134498596,0.4263184070587158
1391,ending,0.21101610362529755,-0.12465853244066238
1392,smith,0.1207675188779831,0.43701982498168945
1393,holle,-0.05031000077724457,0.3649447560310364
1394,between,-0.4823835492134094,-1.3860726356506348
1395,slice,0.6436865925788879,0.33309367299079895
1396,gracious,-0.12857623398303986,-0.10521948337554932
1397,heed,0.6155592799186707,-0.02927156165242195
1398,height,0.09570038318634033,-0.1498374491930008
1399,stranger,-0.3992300033569336,-0.04727931693196297
1400,assured,0.4415704607963562,-0.4858797490596771
1401,unprotected,-0.10839363187551498,-0.22562995553016663
1402,sum,0.1635754406452179,-0.2290838211774826
1403,pain,0.4034169316291809,0.14583896100521088
1404,bloody,-0.27017322182655334,0.052001990377902985
1405,wits,-0.1167985200881958,0.07531595975160599
1406,spindles,-0.15579251945018768,-0.09498493373394012
1407,boiling,-0.4387035667896271,0.11503443121910095
1408,brushwood,0.169747993350029,-0.11380178481340408
1409,happens,-0.10178278386592865,-0.1652335524559021
1410,lack-a-day,0.021860437467694283,-0.012375801801681519
1411,skill,0.2270100712776184,0.10559675097465515
1412,porch.,0.256404310464859,0.5311533212661743
1413,twelfth,0.07699879258871078,0.5007168054580688
1414,roadside,0.2145083248615265,-0.42492303252220154
1415,ants,-0.016252124682068825,0.008612540550529957
1416,answer,0.2141244262456894,0.1165708377957344
1417,told,-0.008531656116247177,-2.679521322250366
1418,suffer,0.07679938524961472,-0.3839603364467621
1419,lives,0.6584867835044861,-0.7051494121551514
1420,falls,0.2511287331581116,-0.1028968021273613
1421,cages,-0.01571420580148697,0.05617103353142738
1422,huntsman,-0.3757602274417877,0.05211474746465683
1423,coal,-0.009966130368411541,-0.3088236451148987
1424,representations,-0.1708957403898239,-0.15531393885612488
1425,ripest,-0.2189420759677887,0.10970620810985565
1426,envied,0.24798066914081573,-0.7052175998687744
1427,naught,-0.0005618815775960684,0.14102526009082794
1428,perfect,-0.1824551373720169,0.023231662809848785
1429,sheep,0.11004745960235596,0.22908098995685577
1430,travellers,-0.23332755267620087,0.034227482974529266
1431,amused,-0.04640023037791252,-0.34413325786590576
1432,asleep.,0.3339272141456604,0.6895349025726318
1433,getting,-0.2332218736410141,-0.3718104064464569
1434,knives,0.32260650396347046,-0.03636706620454788
1435,rumbles,0.3325982987880707,0.00047465547686442733
1436,particular,-0.5872251987457275,-0.22477146983146667
1437,undone,0.21060892939567566,0.0647781565785408
1438,murderous,-0.1683444380760193,0.21306262910366058
1439,thirteen,-0.31617650389671326,0.25026893615722656
1440,upside,0.0034477298613637686,-0.15570083260536194
1441,sudden,0.02424280159175396,-0.6747239828109741
1442,exchange,0.21936599910259247,-0.14489741623401642
1443,longing,0.35555022954940796,-0.12772473692893982
1444,tempted,0.5313012599945068,-0.11090141534805298
1445,shocked,0.40199264883995056,0.17211948335170746
1446,tumbling,0.007159199099987745,-0.0584716722369194
1447,panes,-0.0035616166424006224,-0.07201773673295975
1448,sacksful,0.3798929750919342,0.28707101941108704
1449,cast,0.1656443327665329,-0.10725772380828857
1450,earthenware,-0.48651158809661865,0.1254161149263382
1451,gossip,0.1754005402326584,-0.4513295292854309
1452,cheating,-0.1633855700492859,-0.24079012870788574
1453,distributor,0.11264591664075851,-0.03518811985850334
1454,dove,0.09535747766494751,0.14444594085216522
1455,fishing-line,-0.0016438657185062766,-0.2709261476993561
1456,garden,0.34870845079421997,-0.14356879889965057
1457,quickly,-0.11702220886945724,0.01667002961039543
1458,landlord,0.05122554302215576,0.29802507162094116
1459,a,-9.514670372009277,6.554093360900879
1460,snow,0.3163035809993744,0.09704414755105972
1461,old,0.017967388033866882,5.258370399475098
1462,maps,-0.20363889634609222,0.10884134471416473
1463,brute,0.15945154428482056,0.034290675073862076
1464,seem,-0.6266714930534363,-0.34604713320732117
1465,amuse,-0.038902971893548965,-0.33718907833099365
1466,yesterday,0.20353154838085175,0.179280087351799
1467,things,-0.08830621093511581,-0.014580401591956615
1468,fortune,-0.30210697650909424,0.3924894630908966
1469,senseless,0.014855417422950268,0.2848622798919678
1470,simple-hearted,0.03715479001402855,-0.021871108561754227
1471,overhung,0.1806269735097885,-0.05266699194908142
1472,croak.,0.27650508284568787,0.4147236943244934
1473,purest,-0.3012547492980957,-0.1074497327208519
1474,trouble.,0.40636736154556274,0.5325178503990173
1475,liking,0.04036751762032509,-0.14022782444953918
1476,spinning-wheels,-0.14401723444461823,0.11266981065273285
1477,grisly-beard,-0.10869117826223373,0.06425943970680237
1478,nut-tree,0.04977353662252426,-0.25014591217041016
1479,barrel.,0.13680395483970642,0.5464069247245789
1480,restored,-0.04647446796298027,-0.41206952929496765
1481,german,-0.37380772829055786,0.34163832664489746
1482,dying,0.38831764459609985,0.2243698090314865
1483,midst,0.9467272758483887,0.36113476753234863
1484,five.,0.23071333765983582,0.635794460773468
1485,sexton,-0.0034218577202409506,0.3281203806400299
1486,by-and-by,-0.08509733527898788,-0.3525255620479584
1487,mumbled,-0.1451934427022934,-0.21575962007045746
1488,bark.,0.28605785965919495,0.5419817566871643
1489,crossways,0.2104165256023407,0.06999439001083374
1490,taylor,0.2691398561000824,0.06212764233350754
1491,second.,0.12913239002227783,0.5286620259284973
1492,soon.,0.18657369911670685,0.2967395484447479
1493,version,-0.31250202655792236,-0.1107420101761818
1494,sleep.,0.2769584357738495,0.29380470514297485
1495,charming,-0.10604196786880493,-0.09991559386253357
1496,alone,0.09919709712266922,0.014692398719489574
1497,all-gone,0.19317902624607086,0.6069609522819519
1498,wall,0.00944359041750431,-0.09766551107168198
1499,stopped,0.7305039167404175,-0.5257287621498108
1500,got,0.1339631974697113,-0.23137237131595612
1501,climb,-0.11477069556713104,-0.16143272817134857
1502,elder,-0.37930935621261597,0.9310418963432312
1503,people,-0.27613288164138794,0.15016591548919678
1504,follows,-0.039962779730558395,-0.3909357190132141
1505,elbows,0.2295401692390442,0.04834127426147461
1506,mad,0.25994226336479187,-0.058414820581674576
1507,jacob,-0.37778887152671814,0.5601271986961365
1508,ever,-1.2352064847946167,0.5010044574737549
1509,partlet,-0.3728867173194885,0.49828264117240906
1510,elbow,0.1414082646369934,0.11477752774953842
1511,eleven,-0.44267624616622925,1.192342758178711
1512,salt,0.18532823026180267,-0.06878019869327545
1513,wants,0.7283374667167664,-0.3389474153518677
1514,gangest,0.6563049554824829,-0.286417692899704
1515,knit,0.45361068844795227,-0.010824838653206825
1516,barn,-0.20610083639621735,0.030903056263923645
1517,swim,0.0405285507440567,0.008518090471625328
1518,ever.,0.4700178802013397,0.7211783528327942
1519,moon,0.0915694311261177,0.2033497840166092
1520,s/he,-0.41038963198661804,0.07614447921514511
1521,alter,-0.32908234000205994,-0.15480820834636688
1522,friendship,-0.32739174365997314,-0.03445933759212494
1523,neck,0.31254276633262634,-0.0214358102530241
1524,beheld,0.16638532280921936,-0.1871662735939026
1525,heads,0.21664972603321075,-0.01826786808669567
1526,spoilt,-0.08448468893766403,0.14050142467021942
1527,beer,0.027072761207818985,0.15837392210960388
1528,tommy,-0.0013091475702822208,0.06517147272825241
1529,kitchen-boy,-0.03301239013671875,-0.04650993272662163
1530,croaked,0.23375597596168518,0.04906724765896797
1531,cutting-board,0.5249671936035156,-0.24806374311447144
1532,share.,0.16575409471988678,0.37805530428886414
1533,twelve,-1.2174935340881348,2.115968942642212
1534,cursing,-0.11942518502473831,-0.22926490008831024
1535,dwelling,-0.2592940330505371,0.5566039681434631
1536,bruised,0.33611756563186646,0.03331863880157471
1537,name,-0.20023559033870697,0.5204155445098877
1538,looked,-0.07574974000453949,-0.08631210029125214
1539,fat.,0.2819066047668457,0.46374446153640747
1540,him,0.09602445363998413,0.0015336367068812251
1541,hangman,-0.264680415391922,0.02509656362235546
1542,switzerland,0.064226433634758,0.15450260043144226
1543,method,0.0198009442538023,-0.738661527633667
1544,stab,0.1171092614531517,-0.6298160552978516
1545,lent,0.10462126135826111,-0.4450680911540985
1546,request.,0.2472345232963562,0.49688905477523804
1547,amazed,0.5822028517723083,0.10278455913066864
1548,blazed,0.030489658936858177,-0.14443926513195038
1549,1.f.2,0.2778644859790802,0.2462969571352005
1550,flashing,-0.2114882916212082,-0.098001629114151
1551,merchantability,-0.09463858604431152,-0.1329401731491089
1552,go.,0.8650397658348083,0.8953279852867126
1553,seen,0.44908857345581055,-0.49459999799728394
1554,dale,-0.04136103764176369,-0.06665842235088348
1555,forgetting,-0.19100885093212128,-0.3123951852321625
1556,seat,0.3033999502658844,0.0315452478826046
1557,goblet,0.01696106046438217,0.06375641375780106
1558,devour,0.2823292016983032,-0.6312425136566162
1559,solitude,-0.023254765197634697,0.03411223739385605
1560,christmas-time,0.2051345854997635,0.20893922448158264
1561,kneaded,-0.23907168209552765,-0.37457993626594543
1562,bed-chamber,-0.1423822045326233,0.08578447252511978
1563,hands,0.2153940349817276,0.07079602777957916
1564,sighing,0.40307697653770447,0.31444308161735535
1565,boots,0.3114681839942932,0.053483687341213226
1566,feathers,-0.12332246452569962,0.3968961536884308
1567,dame,-0.15863877534866333,0.3835630714893341
1568,jip,0.12089623510837555,-0.008336329832673073
1569,shalt,-0.3446977436542511,-0.013364122249186039
1570,invisible,0.23873233795166016,0.1989399939775467
1571,smote,-0.151082843542099,-0.2952019274234772
1572,paint,-0.04733428359031677,-0.24719923734664917
1573,train,0.14069299399852753,-0.5546706914901733
1574,dares,-0.29422062635421753,0.06545798480510712
1575,proud,-0.14941947162151337,0.9572100639343262
1576,doubt,0.2584608197212219,-0.6782367825508118
1577,yours,0.1751815676689148,-0.17382512986660004
1578,wild,-0.6764065623283386,2.8685619831085205
1579,consent,0.5069328546524048,-0.14600870013237
1580,prince,0.0683220848441124,0.21438582241535187
1581,harm,-0.1252399981021881,-0.12212128192186356
1582,view,0.08560122549533844,0.052482083439826965
1583,struck,-0.14466741681098938,-0.7313143610954285
1584,goods.,0.22919665277004242,0.3392646014690399
1585,bridge.,0.3430246412754059,0.6022867560386658
1586,best,-0.18874438107013702,1.4381762742996216
1587,dough,-0.15387913584709167,-0.16730833053588867
1588,1.d,0.1706915944814682,0.32581019401550293
1589,trifle.,0.1611902266740799,0.4677150845527649
1590,ranged,-0.12289173901081085,0.04786939546465874
1591,catch,0.1954704076051712,-0.8196347951889038
1592,giving,0.0027181997429579496,-1.0853159427642822
1593,health,0.3697635233402252,-0.13464559614658356
1594,jumped,0.1646333634853363,-0.18468336760997772
1595,fairies,-0.11226501315832138,0.2924005389213562
1596,begging,0.14558741450309753,0.24466624855995178
1597,much,-0.2832008898258209,-0.08142624795436859
1598,distance,0.28579795360565186,-0.24012446403503418
1599,feed,-0.03693293407559395,-0.44192442297935486
1600,while,1.778095006942749,-1.193271517753601
1601,hans,-0.18424318730831146,0.4189799129962921
1602,can,-2.631366491317749,-1.4842288494110107
1603,hut,-0.0024678781628608704,-0.21803051233291626
1604,hard,-0.4981578588485718,0.747166097164154
1605,bite.,0.3103819191455841,0.5566852688789368
1606,instead,0.6033098101615906,0.4369823932647705
1607,qualities,0.025339560583233833,-0.21846577525138855
1608,from,-3.0416200160980225,-3.292943239212036
1609,grease,-0.08918946981430054,-0.617651104927063
1610,ruled,-0.13032066822052002,0.004205239936709404
1611,sight,0.7666615843772888,-0.5624581575393677
1612,reply,0.3468034267425537,0.20629940927028656
1613,oak,-0.32062774896621704,0.06911910325288773
1614,shut,-0.05046610161662102,-0.48769643902778625
1615,master,0.1490420252084732,0.22155103087425232
1616,cock-crow,0.17539530992507935,0.12128973007202148
1617,lighten,0.03255148604512215,-0.25230202078819275
1618,mop,0.10322777181863785,-0.11043945699930191
1619,also.,0.27182522416114807,0.4948330223560333
1620,together,0.09811600297689438,0.032211191952228546
1621,hate,-0.12577985227108002,0.03240272030234337
1622,kids,-0.4532315135002136,0.023146284744143486
1623,ascended,0.3414246141910553,0.2784609794616699
1624,pertains,0.5797619819641113,-0.14704039692878723
1625,snowflakes,-0.11863613873720169,0.09322439134120941
1626,horn,-0.29914695024490356,-0.25308334827423096
1627,thinking,1.3208776712417603,-0.7975559830665588
1628,service,-0.10616162419319153,-0.03633898124098778
1629,maypole,0.19986045360565186,0.02989237755537033
1630,horseback,-0.04907737299799919,0.19601042568683624
1631,that,2.6245412826538086,-1.944329023361206
1632,ask.,0.4124000072479248,0.5525935292243958
1633,casks,0.44331783056259155,0.1703643947839737
1634,older,-0.12874101102352142,-0.024354849010705948
1635,coat.,0.12492109835147858,0.3915492296218872
1636,fourteen,-0.27308765053749084,0.1649259328842163
1637,gale,0.44156742095947266,0.3383376896381378
1638,grieves,-0.059152718633413315,-0.6171934604644775
1639,subject,0.3377235531806946,0.033445484936237335
1640,weighed,0.0834023728966713,-0.6370535492897034
1641,foreign,-0.2110217660665512,0.08239486813545227
1642,bench,0.5448594093322754,-0.07101800292730331
1643,spot,0.7434277534484863,-0.622141420841217
1644,deepest,-0.08056633919477463,0.05470644682645798
1645,intending,0.38415130972862244,0.035857319831848145
1646,holding,0.15671521425247192,-0.6607072949409485
1647,bundle,0.284496933221817,0.17364174127578735
1648,defect,0.0042943344451487064,-0.2943626344203949
1649,own,-1.386920690536499,1.734232783317566
1650,cutting-knife,0.20640164613723755,0.14422699809074402
1651,access,0.7669273614883423,-0.1545504927635193
1652,grasped,0.023871444165706635,-0.40724682807922363
1653,spat,0.11922065913677216,0.17898020148277283
1654,recognized,-0.199442058801651,-0.4955827593803406
1655,were.,0.2516849637031555,0.45014604926109314
1656,gate,1.024616003036499,-0.5952096581459045
1657,approach,-0.12836727499961853,-0.7757090330123901
1658,nibbled,-0.14000415802001953,-0.09205803275108337
1659,door,1.3701896667480469,-0.7482103109359741
1660,flock,0.6159482598304749,0.20132331550121307
1661,prize,0.5449608564376831,-0.2133258432149887
1662,kinder,-0.10266339778900146,-0.006236525718122721
1663,silken,-0.5015612840652466,-0.031890012323856354
1664,forgotten,0.4805479645729065,-0.5758001804351807
1665,identify,0.2381054162979126,0.09181211143732071
1666,boar,-0.2744735777378082,-0.08120796084403992
1667,beds,0.04288262501358986,-0.16269490122795105
1668,food,0.5896592736244202,-0.4454624056816101
1669,thyself,0.3291585445404053,0.1674766093492508
1670,dwarfs,-0.030603861436247826,0.5424416065216064
1671,passages,0.438010036945343,-0.15390469133853912
1672,unfit,-0.025414440780878067,-0.05518588423728943
1673,garden.,0.2495133876800537,0.39490363001823425
1674,council,0.1389172226190567,0.07509351521730423
1675,learnt,0.8911182284355164,-0.6866586804389954
1676,rock,-0.1868789792060852,-0.14135511219501495
1677,bustled,0.007956900633871555,-0.27026474475860596
1678,liquor,-0.23490773141384125,0.016702406108379364
1679,ridden,0.0927145928144455,-0.23373070359230042
1680,nine,-0.51250821352005,0.37140390276908875
1681,meadows,-0.0984686017036438,-0.16361403465270996
1682,enchanted,-0.6923555731773376,1.0013827085494995
1683,buckets,0.4909929931163788,0.14824309945106506
1684,ask,0.9268006682395935,-1.081260085105896
1685,miserably,-0.09306565672159195,0.1695069670677185
1686,enter,0.04940258711576462,-0.2624540328979492
1687,world.,0.38754743337631226,0.8818250298500061
1688,ball-room,0.0760013610124588,-0.1643068492412567
1689,youngest,-0.4948694109916687,1.0859366655349731
1690,bewailed,0.020666738972067833,-0.41472703218460083
1691,entered,0.24724052846431732,-0.44979044795036316
1692,carelessly,-0.2508639097213745,-0.005369553342461586
1693,broth,0.4202826917171478,0.09773989021778107
1694,ones,0.02319687232375145,0.1954314410686493
1695,vermin,0.24250517785549164,0.12941624224185944
1696,balls,-0.12372352182865143,0.2967071831226349
1697,heavy,-0.1784154176712036,0.18786728382110596
1698,spoiled,-0.07470885664224625,-0.2695685923099518
1699,now.,0.20151063799858093,0.4829241633415222
1700,crows,0.4205791652202606,0.1960533708333969
1701,noon,0.33910515904426575,0.22529956698417664
1702,corrupt,-0.21209146082401276,-0.07635878771543503
1703,sparrow,-0.16672322154045105,-0.35279518365859985
1704,wisest,0.5061973333358765,0.2914852797985077
1705,eagerly,0.07368011772632599,0.46094533801078796
1706,twins,0.3314756155014038,-0.25794264674186707
1707,returns,0.06535053998231888,0.10128708183765411
1708,dispute,-0.210817351937294,-0.10946528613567352
1709,gets,0.3363339304924011,-0.20854444801807404
1710,torches,-0.2146913707256317,0.009552763774991035
1711,dearly,0.0074083684012293816,0.08933480083942413
1712,cuffings,0.21186573803424835,-0.09163116663694382
1713,glove,0.0038515247870236635,-0.2717221677303314
1714,sorrowfully,0.308881551027298,0.0424819178879261
1715,adopt,0.1000618189573288,-0.8239706754684448
1716,her.,0.5724104642868042,0.7221767902374268
1717,advanced,-0.18401701748371124,0.018427541479468346
1718,side,0.6807581782341003,0.32455047965049744
1719,fell,0.015320563688874245,-0.12157963961362839
1720,sunk,-0.02049790509045124,-0.021905187517404556
1721,copper-red,0.11708494275808334,-0.21848401427268982
1722,wheels,-0.18423967063426971,0.7162685394287109
1723,wakened,-0.10082908719778061,-0.4987613260746002
1724,chose,-0.2525181174278259,-0.37946179509162903
1725,neighbour,-0.19559845328330994,-0.06633982062339783
1726,shaking,-0.15440446138381958,0.0063135819509625435
1727,summon,-0.03018800914287567,-0.24403251707553864
1728,meaning,0.9077777862548828,0.07973545789718628
1729,wicket,0.21038231253623962,0.0559115931391716
1730,saved,0.11277854442596436,-0.15822550654411316
1731,neatly,0.0327477753162384,-0.2555176615715027
1732,arm,0.2598917484283447,-0.24383029341697693
1733,have,-2.8279547691345215,-1.9901132583618164
1734,exporting,-0.013905894011259079,-0.2308940291404724
1735,military,-0.14434055984020233,-0.012753039598464966
1736,body,0.26234886050224304,-0.016333075240254402
1737,landed,0.20142291486263275,0.16292735934257507
1738,move,0.10468988120555878,0.0930822491645813
1739,huntsmen.,0.1657644361257553,0.39997756481170654
1740,real,-0.5962426066398621,0.6584484577178955
1741,slipper,0.038977064192295074,-0.06657715886831284
1742,bravely,0.08013290166854858,-0.24734395742416382
1743,musician.,0.33463552594184875,0.5986368060112
1744,ring.,0.2622281312942505,0.5437795519828796
1745,shelter,0.16540664434432983,0.08241959661245346
1746,alarmed,0.2544862627983093,0.18088917434215546
1747,man,-0.04922102764248848,0.3175322711467743
1748,leant,-0.19036923348903656,-0.038137637078762054
1749,hug,-0.10082206130027771,-0.1881617158651352
1750,seam,-0.09277038276195526,0.3867813050746918
1751,parents,-0.38390281796455383,0.0357985645532608
1752,assistance,-0.22155365347862244,-0.4359690546989441
1753,advice.,0.35741716623306274,0.6147751808166504
1754,help,-0.20574551820755005,-1.1904419660568237
1755,remember,0.3467961251735687,-0.7312891483306885
1756,derive,-0.014361011795699596,-0.1745670884847641
1757,bridle.,0.44730818271636963,0.6583406329154968
1758,sitting,-0.06126668304204941,-0.09565349668264389
1759,roamed,-0.1263638287782669,0.10374898463487625
1760,vagabond,0.24576619267463684,0.021086299791932106
1761,faith,0.06896299868822098,0.1568029373884201
1762,wandering,-0.015416912734508514,0.0019301113206893206
1763,furious,-0.05370667576789856,0.43630632758140564
1764,modification,0.24542799592018127,0.18240708112716675
1765,forsake,-0.15222565829753876,-0.6454290151596069
1766,indicating,0.014597591012716293,-0.2422741800546646
1767,clever,-0.4585418701171875,0.5865666270256042
1768,bridal,-0.3200506269931793,0.15769588947296143
1769,cleverly,-0.21708711981773376,0.23691217601299286
1770,hugged,0.4227617383003235,-0.027922140434384346
1771,brains,-0.005380828399211168,-0.4406210482120514
1772,strangers,-0.2000862956047058,0.12571261823177338
1773,penny,-0.047668419778347015,-0.15618738532066345
1774,starry,-0.1613788604736328,0.11467913538217545
1775,goals,0.3761899471282959,-0.016651619225740433
1776,space,0.4718419313430786,-0.7997192740440369
1777,servant-maid,0.05144357681274414,0.15833070874214172
1778,net,0.0649549812078476,-0.22556933760643005
1779,way.,0.6119680404663086,0.9478058815002441
1780,kills,-0.24636217951774597,-0.1601540446281433
1781,copse,0.19413766264915466,0.0708775594830513
1782,supper.,0.44103097915649414,0.6271171569824219
1783,enchantment,-0.4826726019382477,-0.24640600383281708
1784,parted,-0.023480575531721115,0.14480218291282654
1785,hazel-switch,0.37611427903175354,-0.21391505002975464
1786,case,0.6646091938018799,-0.6495363712310791
1787,cudgel,-0.13428348302841187,-0.22709006071090698
1788,length,-0.07046043872833252,0.0061227064579725266
1789,nap.,0.38392144441604614,0.6621479392051697
1790,coach-house,0.11927366256713867,0.07090045511722565
1791,dangerous,-0.44515812397003174,0.5811353921890259
1792,understanding,-0.07149561494588852,-0.21779265999794006
1793,crumbled,0.008023504167795181,-0.4236569404602051
1794,learn,1.7574728727340698,-1.1211220026016235
1795,hick,-0.28061556816101074,0.12157614529132843
1796,fine,-1.2675590515136719,2.546079158782959
1797,intended,0.24591483175754547,-0.18814794719219208
1798,screw,-0.03662394732236862,-0.152845561504364
1799,ascii,-0.21148550510406494,0.18112210929393768
1800,active,-0.2258215993642807,-0.08960127085447311
1801,fury,-0.045069992542266846,0.026755886152386665
1802,dew,-0.07598524540662766,-0.057805635035037994
1803,enjoyed,-0.10485531389713287,-0.28551363945007324
